Country,Item,Year,Unit,Value
Sweden,Fat supply quantity (g/capita/day),1993,g/capita/day,128.88
Sweden,Fat supply quantity (g/capita/day),1998,g/capita/day,123.79
Sweden,Fat supply quantity (g/capita/day),2003,g/capita/day,123.61
Sweden,Fat supply quantity (g/capita/day),2008,g/capita/day,125.61
Sweden,Fat supply quantity (g/capita/day),2013,g/capita/day,130.19
Switzerland,Food supply (kcal/capita/day),1963,kcal/capita/day,3405
Switzerland,Food supply (kcal/capita/day),1968,kcal/capita/day,3423
Switzerland,Food supply (kcal/capita/day),1973,kcal/capita/day,3539
Switzerland,Food supply (kcal/capita/day),1978,kcal/capita/day,3451
Switzerland,Food supply (kcal/capita/day),1983,kcal/capita/day,3455
Switzerland,Food supply (kcal/capita/day),1988,kcal/capita/day,3439
Switzerland,Food supply (kcal/capita/day),1993,kcal/capita/day,3358
Switzerland,Food supply (kcal/capita/day),1998,kcal/capita/day,3327
Switzerland,Food supply (kcal/capita/day),2003,kcal/capita/day,3432
Switzerland,Food supply (kcal/capita/day),2008,kcal/capita/day,3445
Switzerland,Food supply (kcal/capita/day),2013,kcal/capita/day,3391
Switzerland,Protein supply quantity (g/capita/day),1963,g/capita/day,91.29
Switzerland,Protein supply quantity (g/capita/day),1968,g/capita/day,89.14
Switzerland,Protein supply quantity (g/capita/day),1973,g/capita/day,93.12
Switzerland,Protein supply quantity (g/capita/day),1978,g/capita/day,98.43
Switzerland,Protein supply quantity (g/capita/day),1983,g/capita/day,96.43
Switzerland,Protein supply quantity (g/capita/day),1988,g/capita/day,97.63
Switzerland,Protein supply quantity (g/capita/day),1993,g/capita/day,96.93
Switzerland,Protein supply quantity (g/capita/day),1998,g/capita/day,95.1
Switzerland,Protein supply quantity (g/capita/day),2003,g/capita/day,93.7
Switzerland,Protein supply quantity (g/capita/day),2008,g/capita/day,93.42
Switzerland,Protein supply quantity (g/capita/day),2013,g/capita/day,93.08
Switzerland,Fat supply quantity (g/capita/day),1963,g/capita/day,136.66
Switzerland,Fat supply quantity (g/capita/day),1968,g/capita/day,141.09
Switzerland,Fat supply quantity (g/capita/day),1973,g/capita/day,157.38
Switzerland,Fat supply quantity (g/capita/day),1978,g/capita/day,153.68
Switzerland,Fat supply quantity (g/capita/day),1983,g/capita/day,156.56
Switzerland,Fat supply quantity (g/capita/day),1988,g/capita/day,156.63
Switzerland,Fat supply quantity (g/capita/day),1993,g/capita/day,149.84
Switzerland,Fat supply quantity (g/capita/day),1998,g/capita/day,149.36
Switzerland,Fat supply quantity (g/capita/day),2003,g/capita/day,153.96
Switzerland,Fat supply quantity (g/capita/day),2008,g/capita/day,158.65
Switzerland,Fat supply quantity (g/capita/day),2013,g/capita/day,153.59
Tajikistan,Food supply (kcal/capita/day),1993,kcal/capita/day,2067
Tajikistan,Food supply (kcal/capita/day),1998,kcal/capita/day,1935
Tajikistan,Food supply (kcal/capita/day),2003,kcal/capita/day,1956
Tajikistan,Food supply (kcal/capita/day),2008,kcal/capita/day,2082
Tajikistan,Food supply (kcal/capita/day),2013,kcal/capita/day,2201
Tajikistan,Protein supply quantity (g/capita/day),1993,g/capita/day,53.26
Tajikistan,Protein supply quantity (g/capita/day),1998,g/capita/day,48.86
Tajikistan,Protein supply quantity (g/capita/day),2003,g/capita/day,49.34
Tajikistan,Protein supply quantity (g/capita/day),2008,g/capita/day,51.66
Tajikistan,Protein supply quantity (g/capita/day),2013,g/capita/day,63.38
Tajikistan,Fat supply quantity (g/capita/day),1993,g/capita/day,58.03
Tajikistan,Fat supply quantity (g/capita/day),1998,g/capita/day,45.41
Tajikistan,Fat supply quantity (g/capita/day),2003,g/capita/day,50.32
Tajikistan,Fat supply quantity (g/capita/day),2008,g/capita/day,57.99
Tajikistan,Fat supply quantity (g/capita/day),2013,g/capita/day,60.39
Thailand,Food supply (kcal/capita/day),1963,kcal/capita/day,2173
Thailand,Food supply (kcal/capita/day),1968,kcal/capita/day,2176
Thailand,Food supply (kcal/capita/day),1973,kcal/capita/day,2266
Thailand,Food supply (kcal/capita/day),1978,kcal/capita/day,2365
Thailand,Food supply (kcal/capita/day),1983,kcal/capita/day,2152
Thailand,Food supply (kcal/capita/day),1988,kcal/capita/day,2081
Thailand,Food supply (kcal/capita/day),1993,kcal/capita/day,2265
Thailand,Food supply (kcal/capita/day),1998,kcal/capita/day,2600
Thailand,Food supply (kcal/capita/day),2003,kcal/capita/day,2642
Thailand,Food supply (kcal/capita/day),2008,kcal/capita/day,2757
Thailand,Food supply (kcal/capita/day),2013,kcal/capita/day,2784
Thailand,Protein supply quantity (g/capita/day),1963,g/capita/day,48.39
Thailand,Protein supply quantity (g/capita/day),1968,g/capita/day,51.73
Thailand,Protein supply quantity (g/capita/day),1973,g/capita/day,52.35
Thailand,Protein supply quantity (g/capita/day),1978,g/capita/day,52.69
Thailand,Protein supply quantity (g/capita/day),1983,g/capita/day,49.39
Thailand,Protein supply quantity (g/capita/day),1988,g/capita/day,47.31
Thailand,Protein supply quantity (g/capita/day),1993,g/capita/day,54.22
Thailand,Protein supply quantity (g/capita/day),1998,g/capita/day,59.03
Thailand,Protein supply quantity (g/capita/day),2003,g/capita/day,58.1
Thailand,Protein supply quantity (g/capita/day),2008,g/capita/day,57.68
Thailand,Protein supply quantity (g/capita/day),2013,g/capita/day,60.88
Thailand,Fat supply quantity (g/capita/day),1963,g/capita/day,31.49
Thailand,Fat supply quantity (g/capita/day),1968,g/capita/day,30.07
Thailand,Fat supply quantity (g/capita/day),1973,g/capita/day,28.51
Thailand,Fat supply quantity (g/capita/day),1978,g/capita/day,31.36
Thailand,Fat supply quantity (g/capita/day),1983,g/capita/day,34.38
Thailand,Fat supply quantity (g/capita/day),1988,g/capita/day,40.09
Thailand,Fat supply quantity (g/capita/day),1993,g/capita/day,47.45
Thailand,Fat supply quantity (g/capita/day),1998,g/capita/day,51.44
Thailand,Fat supply quantity (g/capita/day),2003,g/capita/day,57.49
Thailand,Fat supply quantity (g/capita/day),2008,g/capita/day,59.23
Thailand,Fat supply quantity (g/capita/day),2013,g/capita/day,58.61
The former Yugoslav Republic of Macedonia,Food supply (kcal/capita/day),1993,kcal/capita/day,2316
The former Yugoslav Republic of Macedonia,Food supply (kcal/capita/day),1998,kcal/capita/day,2869
The former Yugoslav Republic of Macedonia,Food supply (kcal/capita/day),2003,kcal/capita/day,2741
The former Yugoslav Republic of Macedonia,Food supply (kcal/capita/day),2008,kcal/capita/day,2960
The former Yugoslav Republic of Macedonia,Food supply (kcal/capita/day),2013,kcal/capita/day,2949
The former Yugoslav Republic of Macedonia,Protein supply quantity (g/capita/day),1993,g/capita/day,66.88
The former Yugoslav Republic of Macedonia,Protein supply quantity (g/capita/day),1998,g/capita/day,72.38
The former Yugoslav Republic of Macedonia,Protein supply quantity (g/capita/day),2003,g/capita/day,71.55
The former Yugoslav Republic of Macedonia,Protein supply quantity (g/capita/day),2008,g/capita/day,76.27
The former Yugoslav Republic of Macedonia,Protein supply quantity (g/capita/day),2013,g/capita/day,78.51
The former Yugoslav Republic of Macedonia,Fat supply quantity (g/capita/day),1993,g/capita/day,61.05
The former Yugoslav Republic of Macedonia,Fat supply quantity (g/capita/day),1998,g/capita/day,84.2
The former Yugoslav Republic of Macedonia,Fat supply quantity (g/capita/day),2003,g/capita/day,92.34
The former Yugoslav Republic of Macedonia,Fat supply quantity (g/capita/day),2008,g/capita/day,105.61
The former Yugoslav Republic of Macedonia,Fat supply quantity (g/capita/day),2013,g/capita/day,102.63
Timor-Leste,Food supply (kcal/capita/day),1963,kcal/capita/day,1693
Timor-Leste,Food supply (kcal/capita/day),1968,kcal/capita/day,1743
Timor-Leste,Food supply (kcal/capita/day),1973,kcal/capita/day,1716
Timor-Leste,Food supply (kcal/capita/day),1978,kcal/capita/day,2013
Timor-Leste,Food supply (kcal/capita/day),1983,kcal/capita/day,2127
Timor-Leste,Food supply (kcal/capita/day),1988,kcal/capita/day,2092
Timor-Leste,Food supply (kcal/capita/day),1993,kcal/capita/day,2032
Timor-Leste,Food supply (kcal/capita/day),1998,kcal/capita/day,1798
Timor-Leste,Food supply (kcal/capita/day),2003,kcal/capita/day,2058
Timor-Leste,Food supply (kcal/capita/day),2008,kcal/capita/day,2061
Timor-Leste,Food supply (kcal/capita/day),2013,kcal/capita/day,2131
Timor-Leste,Protein supply quantity (g/capita/day),1963,g/capita/day,61.21
Timor-Leste,Protein supply quantity (g/capita/day),1968,g/capita/day,62.68
Timor-Leste,Protein supply quantity (g/capita/day),1973,g/capita/day,62.52
Timor-Leste,Protein supply quantity (g/capita/day),1978,g/capita/day,63.94
Timor-Leste,Protein supply quantity (g/capita/day),1983,g/capita/day,62.77
Timor-Leste,Protein supply quantity (g/capita/day),1988,g/capita/day,59.93
Timor-Leste,Protein supply quantity (g/capita/day),1993,g/capita/day,55.69
Timor-Leste,Protein supply quantity (g/capita/day),1998,g/capita/day,50.86
Timor-Leste,Protein supply quantity (g/capita/day),2003,g/capita/day,56.06
Timor-Leste,Protein supply quantity (g/capita/day),2008,g/capita/day,54.95
Timor-Leste,Protein supply quantity (g/capita/day),2013,g/capita/day,57.52
Timor-Leste,Fat supply quantity (g/capita/day),1963,g/capita/day,33.86
Timor-Leste,Fat supply quantity (g/capita/day),1968,g/capita/day,33.99
Timor-Leste,Fat supply quantity (g/capita/day),1973,g/capita/day,33.39
Timor-Leste,Fat supply quantity (g/capita/day),1978,g/capita/day,27.53
Timor-Leste,Fat supply quantity (g/capita/day),1983,g/capita/day,29.97
Timor-Leste,Fat supply quantity (g/capita/day),1988,g/capita/day,30.44
Timor-Leste,Fat supply quantity (g/capita/day),1993,g/capita/day,36.72
Timor-Leste,Fat supply quantity (g/capita/day),1998,g/capita/day,35.77
Timor-Leste,Fat supply quantity (g/capita/day),2003,g/capita/day,41.83
Timor-Leste,Fat supply quantity (g/capita/day),2008,g/capita/day,41.29
Timor-Leste,Fat supply quantity (g/capita/day),2013,g/capita/day,51.12
Togo,Food supply (kcal/capita/day),1963,kcal/capita/day,2137
Togo,Food supply (kcal/capita/day),1968,kcal/capita/day,2190
Togo,Food supply (kcal/capita/day),1973,kcal/capita/day,2052
Togo,Food supply (kcal/capita/day),1978,kcal/capita/day,1892
Togo,Food supply (kcal/capita/day),1983,kcal/capita/day,1860
Togo,Food supply (kcal/capita/day),1988,kcal/capita/day,1940
Togo,Food supply (kcal/capita/day),1993,kcal/capita/day,1959
Togo,Food supply (kcal/capita/day),1998,kcal/capita/day,2123
Togo,Food supply (kcal/capita/day),2003,kcal/capita/day,2199
Togo,Food supply (kcal/capita/day),2008,kcal/capita/day,2316
Togo,Food supply (kcal/capita/day),2013,kcal/capita/day,2454
Togo,Protein supply quantity (g/capita/day),1963,g/capita/day,46.7
Togo,Protein supply quantity (g/capita/day),1968,g/capita/day,47.89
Togo,Protein supply quantity (g/capita/day),1973,g/capita/day,47.36
Togo,Protein supply quantity (g/capita/day),1978,g/capita/day,43.02
Togo,Protein supply quantity (g/capita/day),1983,g/capita/day,43.79
Togo,Protein supply quantity (g/capita/day),1988,g/capita/day,47.02
Togo,Protein supply quantity (g/capita/day),1993,g/capita/day,48.79
Togo,Protein supply quantity (g/capita/day),1998,g/capita/day,49.71
Togo,Protein supply quantity (g/capita/day),2003,g/capita/day,49.93
Togo,Protein supply quantity (g/capita/day),2008,g/capita/day,53.54
Togo,Protein supply quantity (g/capita/day),2013,g/capita/day,59.79
Togo,Fat supply quantity (g/capita/day),1963,g/capita/day,36.62
Togo,Fat supply quantity (g/capita/day),1968,g/capita/day,34.18
Togo,Fat supply quantity (g/capita/day),1973,g/capita/day,32.93
Togo,Fat supply quantity (g/capita/day),1978,g/capita/day,29.29
Togo,Fat supply quantity (g/capita/day),1983,g/capita/day,30.15
Togo,Fat supply quantity (g/capita/day),1988,g/capita/day,39.53
Togo,Fat supply quantity (g/capita/day),1993,g/capita/day,39.74
Togo,Fat supply quantity (g/capita/day),1998,g/capita/day,40.48
Togo,Fat supply quantity (g/capita/day),2003,g/capita/day,49.6
Togo,Fat supply quantity (g/capita/day),2008,g/capita/day,47.46
Togo,Fat supply quantity (g/capita/day),2013,g/capita/day,47.59
Trinidad and Tobago,Food supply (kcal/capita/day),1963,kcal/capita/day,2367
Trinidad and Tobago,Food supply (kcal/capita/day),1968,kcal/capita/day,2316
Trinidad and Tobago,Food supply (kcal/capita/day),1973,kcal/capita/day,2563
Trinidad and Tobago,Food supply (kcal/capita/day),1978,kcal/capita/day,2806
Trinidad and Tobago,Food supply (kcal/capita/day),1983,kcal/capita/day,3000
Trinidad and Tobago,Food supply (kcal/capita/day),1988,kcal/capita/day,2779
Trinidad and Tobago,Food supply (kcal/capita/day),1993,kcal/capita/day,2546
Trinidad and Tobago,Food supply (kcal/capita/day),1998,kcal/capita/day,2664
Trinidad and Tobago,Food supply (kcal/capita/day),2003,kcal/capita/day,2749
Trinidad and Tobago,Food supply (kcal/capita/day),2008,kcal/capita/day,2828
Trinidad and Tobago,Food supply (kcal/capita/day),2013,kcal/capita/day,3052
Trinidad and Tobago,Protein supply quantity (g/capita/day),1963,g/capita/day,59.73
Trinidad and Tobago,Protein supply quantity (g/capita/day),1968,g/capita/day,57.89
Trinidad and Tobago,Protein supply quantity (g/capita/day),1973,g/capita/day,65.22
Trinidad and Tobago,Protein supply quantity (g/capita/day),1978,g/capita/day,79.95
Trinidad and Tobago,Protein supply quantity (g/capita/day),1983,g/capita/day,81.63
Trinidad and Tobago,Protein supply quantity (g/capita/day),1988,g/capita/day,65.7
Trinidad and Tobago,Protein supply quantity (g/capita/day),1993,g/capita/day,57.92
Trinidad and Tobago,Protein supply quantity (g/capita/day),1998,g/capita/day,61.97
Trinidad and Tobago,Protein supply quantity (g/capita/day),2003,g/capita/day,69.68
Trinidad and Tobago,Protein supply quantity (g/capita/day),2008,g/capita/day,72.46
Trinidad and Tobago,Protein supply quantity (g/capita/day),2013,g/capita/day,83.36
Trinidad and Tobago,Fat supply quantity (g/capita/day),1963,g/capita/day,52.15
Trinidad and Tobago,Fat supply quantity (g/capita/day),1968,g/capita/day,52.29
Trinidad and Tobago,Fat supply quantity (g/capita/day),1973,g/capita/day,54.01
Trinidad and Tobago,Fat supply quantity (g/capita/day),1978,g/capita/day,66.52
Trinidad and Tobago,Fat supply quantity (g/capita/day),1983,g/capita/day,83.54
Trinidad and Tobago,Fat supply quantity (g/capita/day),1988,g/capita/day,71.63
Trinidad and Tobago,Fat supply quantity (g/capita/day),1993,g/capita/day,73.89
Trinidad and Tobago,Fat supply quantity (g/capita/day),1998,g/capita/day,74.14
Trinidad and Tobago,Fat supply quantity (g/capita/day),2003,g/capita/day,80.7
Trinidad and Tobago,Fat supply quantity (g/capita/day),2008,g/capita/day,79.89
Trinidad and Tobago,Fat supply quantity (g/capita/day),2013,g/capita/day,92.6
Tunisia,Food supply (kcal/capita/day),1963,kcal/capita/day,2336
Tunisia,Food supply (kcal/capita/day),1968,kcal/capita/day,2404
Tunisia,Food supply (kcal/capita/day),1973,kcal/capita/day,2610
Tunisia,Food supply (kcal/capita/day),1978,kcal/capita/day,2805
Tunisia,Food supply (kcal/capita/day),1983,kcal/capita/day,2997
Tunisia,Food supply (kcal/capita/day),1988,kcal/capita/day,3155
Tunisia,Food supply (kcal/capita/day),1993,kcal/capita/day,3165
Tunisia,Food supply (kcal/capita/day),1998,kcal/capita/day,3303
Tunisia,Food supply (kcal/capita/day),2003,kcal/capita/day,3240
Tunisia,Food supply (kcal/capita/day),2008,kcal/capita/day,3302
Tunisia,Food supply (kcal/capita/day),2013,kcal/capita/day,3349
Tunisia,Protein supply quantity (g/capita/day),1963,g/capita/day,59.27
Tunisia,Protein supply quantity (g/capita/day),1968,g/capita/day,61.79
Tunisia,Protein supply quantity (g/capita/day),1973,g/capita/day,69.22
Tunisia,Protein supply quantity (g/capita/day),1978,g/capita/day,78.92
Tunisia,Protein supply quantity (g/capita/day),1983,g/capita/day,79.95
Tunisia,Protein supply quantity (g/capita/day),1988,g/capita/day,85.2
Tunisia,Protein supply quantity (g/capita/day),1993,g/capita/day,85.83
Tunisia,Protein supply quantity (g/capita/day),1998,g/capita/day,89.53
Tunisia,Protein supply quantity (g/capita/day),2003,g/capita/day,89.97
Tunisia,Protein supply quantity (g/capita/day),2008,g/capita/day,91.81
Tunisia,Protein supply quantity (g/capita/day),2013,g/capita/day,98.59
Tunisia,Fat supply quantity (g/capita/day),1963,g/capita/day,55.71
Tunisia,Fat supply quantity (g/capita/day),1968,g/capita/day,64.48
Tunisia,Fat supply quantity (g/capita/day),1973,g/capita/day,69.14
Tunisia,Fat supply quantity (g/capita/day),1978,g/capita/day,62.91
Tunisia,Fat supply quantity (g/capita/day),1983,g/capita/day,82.22
Tunisia,Fat supply quantity (g/capita/day),1988,g/capita/day,85.15
Tunisia,Fat supply quantity (g/capita/day),1993,g/capita/day,83.42
Tunisia,Fat supply quantity (g/capita/day),1998,g/capita/day,93.84
Tunisia,Fat supply quantity (g/capita/day),2003,g/capita/day,86.78
Tunisia,Fat supply quantity (g/capita/day),2008,g/capita/day,94.67
Tunisia,Fat supply quantity (g/capita/day),2013,g/capita/day,91.68
Turkey,Food supply (kcal/capita/day),1963,kcal/capita/day,3010
Turkey,Food supply (kcal/capita/day),1968,kcal/capita/day,3085
Turkey,Food supply (kcal/capita/day),1973,kcal/capita/day,3178
Turkey,Food supply (kcal/capita/day),1978,kcal/capita/day,3304
Turkey,Food supply (kcal/capita/day),1983,kcal/capita/day,3427
Turkey,Food supply (kcal/capita/day),1988,kcal/capita/day,3721
Turkey,Food supply (kcal/capita/day),1993,kcal/capita/day,3729
Turkey,Food supply (kcal/capita/day),1998,kcal/capita/day,3658
Turkey,Food supply (kcal/capita/day),2003,kcal/capita/day,3588
Turkey,Food supply (kcal/capita/day),2008,kcal/capita/day,3595
Turkey,Food supply (kcal/capita/day),2013,kcal/capita/day,3706
Turkey,Protein supply quantity (g/capita/day),1963,g/capita/day,92.87
Turkey,Protein supply quantity (g/capita/day),1968,g/capita/day,91.88
Turkey,Protein supply quantity (g/capita/day),1973,g/capita/day,93.99
Turkey,Protein supply quantity (g/capita/day),1978,g/capita/day,97.19
Turkey,Protein supply quantity (g/capita/day),1983,g/capita/day,101.9
Turkey,Protein supply quantity (g/capita/day),1988,g/capita/day,108.16
Turkey,Protein supply quantity (g/capita/day),1993,g/capita/day,107.28
Turkey,Protein supply quantity (g/capita/day),1998,g/capita/day,105.85
Turkey,Protein supply quantity (g/capita/day),2003,g/capita/day,102.71
Turkey,Protein supply quantity (g/capita/day),2008,g/capita/day,100.53
Turkey,Protein supply quantity (g/capita/day),2013,g/capita/day,108.12
Turkey,Fat supply quantity (g/capita/day),1963,g/capita/day,72.49
Turkey,Fat supply quantity (g/capita/day),1968,g/capita/day,76.38
Turkey,Fat supply quantity (g/capita/day),1973,g/capita/day,71.98
Turkey,Fat supply quantity (g/capita/day),1978,g/capita/day,79.9
Turkey,Fat supply quantity (g/capita/day),1983,g/capita/day,74.71
Turkey,Fat supply quantity (g/capita/day),1988,g/capita/day,96.28
Turkey,Fat supply quantity (g/capita/day),1993,g/capita/day,96.62
Turkey,Fat supply quantity (g/capita/day),1998,g/capita/day,95.23
Turkey,Fat supply quantity (g/capita/day),2003,g/capita/day,98.96
Turkey,Fat supply quantity (g/capita/day),2008,g/capita/day,110.33
Turkey,Fat supply quantity (g/capita/day),2013,g/capita/day,119.67
Turkmenistan,Food supply (kcal/capita/day),1993,kcal/capita/day,2578
Turkmenistan,Food supply (kcal/capita/day),1998,kcal/capita/day,2560
Turkmenistan,Food supply (kcal/capita/day),2003,kcal/capita/day,2742
Turkmenistan,Food supply (kcal/capita/day),2008,kcal/capita/day,2872
Turkmenistan,Food supply (kcal/capita/day),2013,kcal/capita/day,2840
Turkmenistan,Protein supply quantity (g/capita/day),1993,g/capita/day,73.91
Turkmenistan,Protein supply quantity (g/capita/day),1998,g/capita/day,74.3
Turkmenistan,Protein supply quantity (g/capita/day),2003,g/capita/day,86.81
Turkmenistan,Protein supply quantity (g/capita/day),2008,g/capita/day,92.73
Turkmenistan,Protein supply quantity (g/capita/day),2013,g/capita/day,90.49
Turkmenistan,Fat supply quantity (g/capita/day),1993,g/capita/day,73.78
Turkmenistan,Fat supply quantity (g/capita/day),1998,g/capita/day,68.06
Turkmenistan,Fat supply quantity (g/capita/day),2003,g/capita/day,68.1
Turkmenistan,Fat supply quantity (g/capita/day),2008,g/capita/day,81.25
Turkmenistan,Fat supply quantity (g/capita/day),2013,g/capita/day,84.15
Uganda,Food supply (kcal/capita/day),1963,kcal/capita/day,2298
Uganda,Food supply (kcal/capita/day),1968,kcal/capita/day,2384
Uganda,Food supply (kcal/capita/day),1973,kcal/capita/day,2317
Uganda,Food supply (kcal/capita/day),1978,kcal/capita/day,2284
Uganda,Food supply (kcal/capita/day),1983,kcal/capita/day,2329
Uganda,Food supply (kcal/capita/day),1988,kcal/capita/day,2204
Uganda,Food supply (kcal/capita/day),1993,kcal/capita/day,2243
Uganda,Food supply (kcal/capita/day),1998,kcal/capita/day,2266
Uganda,Food supply (kcal/capita/day),2003,kcal/capita/day,2382
Uganda,Food supply (kcal/capita/day),2008,kcal/capita/day,2177
Uganda,Food supply (kcal/capita/day),2013,kcal/capita/day,2130
Uganda,Protein supply quantity (g/capita/day),1963,g/capita/day,53.67
Uganda,Protein supply quantity (g/capita/day),1968,g/capita/day,57.95
Uganda,Protein supply quantity (g/capita/day),1973,g/capita/day,58.07
Uganda,Protein supply quantity (g/capita/day),1978,g/capita/day,61.82
Uganda,Protein supply quantity (g/capita/day),1983,g/capita/day,53.82
Uganda,Protein supply quantity (g/capita/day),1988,g/capita/day,50.6
Uganda,Protein supply quantity (g/capita/day),1993,g/capita/day,49.47
Uganda,Protein supply quantity (g/capita/day),1998,g/capita/day,48.69
Uganda,Protein supply quantity (g/capita/day),2003,g/capita/day,54.08
Uganda,Protein supply quantity (g/capita/day),2008,g/capita/day,53.94
Uganda,Protein supply quantity (g/capita/day),2013,g/capita/day,52.68
Uganda,Fat supply quantity (g/capita/day),1963,g/capita/day,34.45
Uganda,Fat supply quantity (g/capita/day),1968,g/capita/day,33.56
Uganda,Fat supply quantity (g/capita/day),1973,g/capita/day,36.95
Uganda,Fat supply quantity (g/capita/day),1978,g/capita/day,33.81
Uganda,Fat supply quantity (g/capita/day),1983,g/capita/day,24.5
Uganda,Fat supply quantity (g/capita/day),1988,g/capita/day,25.33
Uganda,Fat supply quantity (g/capita/day),1993,g/capita/day,36.79
Uganda,Fat supply quantity (g/capita/day),1998,g/capita/day,35.06
Uganda,Fat supply quantity (g/capita/day),2003,g/capita/day,40.31
Uganda,Fat supply quantity (g/capita/day),2008,g/capita/day,45.78
Uganda,Fat supply quantity (g/capita/day),2013,g/capita/day,46.58
Ukraine,Food supply (kcal/capita/day),1993,kcal/capita/day,3242
Ukraine,Food supply (kcal/capita/day),1998,kcal/capita/day,2829
Ukraine,Food supply (kcal/capita/day),2003,kcal/capita/day,3052
Ukraine,Food supply (kcal/capita/day),2008,kcal/capita/day,3297
Ukraine,Food supply (kcal/capita/day),2013,kcal/capita/day,3138
Ukraine,Protein supply quantity (g/capita/day),1993,g/capita/day,89.2
Ukraine,Protein supply quantity (g/capita/day),1998,g/capita/day,81.51
Ukraine,Protein supply quantity (g/capita/day),2003,g/capita/day,83.95
Ukraine,Protein supply quantity (g/capita/day),2008,g/capita/day,91.41
Ukraine,Protein supply quantity (g/capita/day),2013,g/capita/day,88.62
Ukraine,Fat supply quantity (g/capita/day),1993,g/capita/day,83.78
Ukraine,Fat supply quantity (g/capita/day),1998,g/capita/day,72.33
Ukraine,Fat supply quantity (g/capita/day),2003,g/capita/day,82.24
Ukraine,Fat supply quantity (g/capita/day),2008,g/capita/day,96.98
Ukraine,Fat supply quantity (g/capita/day),2013,g/capita/day,92.61
United Arab Emirates,Food supply (kcal/capita/day),1963,kcal/capita/day,2735
United Arab Emirates,Food supply (kcal/capita/day),1968,kcal/capita/day,2926
United Arab Emirates,Food supply (kcal/capita/day),1973,kcal/capita/day,3340
United Arab Emirates,Food supply (kcal/capita/day),1978,kcal/capita/day,3193
United Arab Emirates,Food supply (kcal/capita/day),1983,kcal/capita/day,3481
United Arab Emirates,Food supply (kcal/capita/day),1988,kcal/capita/day,3389
United Arab Emirates,Food supply (kcal/capita/day),1993,kcal/capita/day,3232
United Arab Emirates,Food supply (kcal/capita/day),1998,kcal/capita/day,3310
United Arab Emirates,Food supply (kcal/capita/day),2003,kcal/capita/day,3338
United Arab Emirates,Food supply (kcal/capita/day),2008,kcal/capita/day,3149
United Arab Emirates,Food supply (kcal/capita/day),2013,kcal/capita/day,3280
United Arab Emirates,Protein supply quantity (g/capita/day),1963,g/capita/day,78.91
United Arab Emirates,Protein supply quantity (g/capita/day),1968,g/capita/day,81.11
United Arab Emirates,Protein supply quantity (g/capita/day),1973,g/capita/day,92.85
United Arab Emirates,Protein supply quantity (g/capita/day),1978,g/capita/day,102.06
United Arab Emirates,Protein supply quantity (g/capita/day),1983,g/capita/day,116.65
United Arab Emirates,Protein supply quantity (g/capita/day),1988,g/capita/day,108.28
United Arab Emirates,Protein supply quantity (g/capita/day),1993,g/capita/day,106.07
United Arab Emirates,Protein supply quantity (g/capita/day),1998,g/capita/day,107.26
United Arab Emirates,Protein supply quantity (g/capita/day),2003,g/capita/day,116.27
United Arab Emirates,Protein supply quantity (g/capita/day),2008,g/capita/day,106.29
United Arab Emirates,Protein supply quantity (g/capita/day),2013,g/capita/day,104.62
United Arab Emirates,Fat supply quantity (g/capita/day),1963,g/capita/day,82.26
United Arab Emirates,Fat supply quantity (g/capita/day),1968,g/capita/day,88.73
United Arab Emirates,Fat supply quantity (g/capita/day),1973,g/capita/day,87.22
United Arab Emirates,Fat supply quantity (g/capita/day),1978,g/capita/day,93.83
United Arab Emirates,Fat supply quantity (g/capita/day),1983,g/capita/day,119.04
United Arab Emirates,Fat supply quantity (g/capita/day),1988,g/capita/day,108.65
United Arab Emirates,Fat supply quantity (g/capita/day),1993,g/capita/day,107.14
United Arab Emirates,Fat supply quantity (g/capita/day),1998,g/capita/day,98.71
United Arab Emirates,Fat supply quantity (g/capita/day),2003,g/capita/day,94.67
United Arab Emirates,Fat supply quantity (g/capita/day),2008,g/capita/day,89.23
United Arab Emirates,Fat supply quantity (g/capita/day),2013,g/capita/day,87.3
United Kingdom,Food supply (kcal/capita/day),1963,kcal/capita/day,3225
United Kingdom,Food supply (kcal/capita/day),1968,kcal/capita/day,3223
United Kingdom,Food supply (kcal/capita/day),1973,kcal/capita/day,3237
United Kingdom,Food supply (kcal/capita/day),1978,kcal/capita/day,3095
United Kingdom,Food supply (kcal/capita/day),1983,kcal/capita/day,3114
United Kingdom,Food supply (kcal/capita/day),1988,kcal/capita/day,3248
United Kingdom,Food supply (kcal/capita/day),1993,kcal/capita/day,3218
United Kingdom,Food supply (kcal/capita/day),1998,kcal/capita/day,3352
United Kingdom,Food supply (kcal/capita/day),2003,kcal/capita/day,3400
United Kingdom,Food supply (kcal/capita/day),2008,kcal/capita/day,3422
United Kingdom,Food supply (kcal/capita/day),2013,kcal/capita/day,3424
United Kingdom,Protein supply quantity (g/capita/day),1963,g/capita/day,92.64
United Kingdom,Protein supply quantity (g/capita/day),1968,g/capita/day,91.6
United Kingdom,Protein supply quantity (g/capita/day),1973,g/capita/day,90.16
United Kingdom,Protein supply quantity (g/capita/day),1978,g/capita/day,87.66
United Kingdom,Protein supply quantity (g/capita/day),1983,g/capita/day,87.65
United Kingdom,Protein supply quantity (g/capita/day),1988,g/capita/day,94.25
United Kingdom,Protein supply quantity (g/capita/day),1993,g/capita/day,93.25
